AUC,GO:0000124,GO:0000151,GO:0000228,GO:0000323,GO:0000428,GO:0000775,GO:0000776,GO:0000785,GO:0000790,GO:0000791,GO:0000792,GO:0000793,GO:0000794,GO:0000922,GO:0000932,GO:0005575,GO:0005576,GO:0005578,GO:0005604,GO:0005615,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005643,GO:0005652,GO:0005654,GO:0005657,GO:0005667,GO:0005669,GO:0005681,GO:0005694,GO:0005700,GO:0005701,GO:0005703,GO:0005705,GO:0005719,GO:0005721,GO:0005730,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0005764,GO:0005768,GO:0005770,GO:0005773,GO:0005783,GO:0005789,GO:0005794,GO:0005795,GO:0005811,GO:0005813,GO:0005814,GO:0005815,GO:0005819,GO:0005828,GO:0005829,GO:0005840,GO:0005856,GO:0005874,GO:0005875,GO:0005876,GO:0005886,GO:0005887,GO:0005911,GO:0005912,GO:0005918,GO:0005920,GO:0005921,GO:0005924,GO:0005929,GO:0005938,GO:0008021,GO:0008023,GO:0008180,GO:0009986,GO:0010369,GO:0012505,GO:0015629,GO:0015630,GO:0016020,GO:0016021,GO:0016023,GO:0016027,GO:0016028,GO:0016323,GO:0016324,GO:0016327,GO:0016459,GO:0016460,GO:0016461,GO:0016469,GO:0016591,GO:0016592,GO:0016604,GO:0017053,GO:0019866,GO:0019897,GO:0019898,GO:0030016,GO:0030017,GO:0030018,GO:0030054,GO:0030055,GO:0030135,GO:0030136,GO:0030139,GO:0030312,GO:0030424,GO:0030425,GO:0030496,GO:0030529,GO:0030880,GO:0030894,GO:0031010,GO:0031011,GO:0031012,GO:0031090,GO:0031224,GO:0031226,GO:0031252,GO:0031253,GO:0031300,GO:0031410,GO:0031430,GO:0031514,GO:0031519,GO:0031523,GO:0031594,GO:0031672,GO:0031674,GO:0031965,GO:0031966,GO:0031967,GO:0031970,GO:0031974,GO:0031975,GO:0031981,GO:0031982,GO:0031984,GO:0031985,GO:0031988,GO:0032991,GO:0032993,GO:0033176,GO:0033181,GO:0033202,GO:0033267,GO:0034399,GO:0034708,GO:0035003,GO:0035097,GO:0035098,GO:0035102,GO:0035267,GO:0035327,GO:0035770,GO:0042175,GO:0042995,GO:0043005,GO:0043025,GO:0043073,GO:0043186,GO:0043189,GO:0043195,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043234,GO:0043235,GO:0043292,GO:0043296,GO:0043596,GO:0043601,GO:0043679,GO:0044297,GO:0044306,GO:0044420,GO:0044421,GO:0044422,GO:0044424,GO:0044425,GO:0044427,GO:0044428,GO:0044429,GO:0044430,GO:0044431,GO:0044432,GO:0044444,GO:0044446,GO:0044448,GO:0044449,GO:0044450,GO:0044451,GO:0044454,GO:0044456,GO:0044459,GO:0044463,GO:0044464,GO:0045169,GO:0045170,GO:0045171,GO:0045172,GO:0045177,GO:0045178,GO:0045179,GO:0045202,GO:0045211,GO:0045495,GO:0046930,GO:0048471,GO:0048786,GO:0051233,GO:0055029,GO:0060293,GO:0070013,GO:0070160,GO:0070161,GO:0070461,GO:0070603,GO:0070864,GO:0071011,GO:0071013,GO:0071944,GO:0072686,GO:0090544,GO:0097060,GO:0097346,GO:0097458
ROC,0.934907126357,0.853718047451,0.903448275862,0.897355728586,0.855906162803,0.916487319606,0.829534961127,0.641444270016,0.911889772125,0.916663131225,0.933364172773,0.977101469959,0.71881288074,0.902821316614,0.856505780832,0.946153846154,0.985213478652,0.76122643648,0.757151223161,0.820119535637,0.835168346031,0.998062716555,0.996547380844,0.993729511055,0.873692391763,0.881098458192,0.919435736677,0.949779463443,0.984012539185,0.936745465751,0.86617102574,0.963290703251,0.905076856199,0.913710730159,0.910031347962,0.790924825435,0.854623678209,0.950470219436,0.912225705329,0.88068440245,0.967291562239,0.854860777532,0.908409769326,0.911598746082,0.865647160721,0.890559764935,0.717728576842,0.866692666939,0.898012970954,0.926530612245,0.917049621692,0.750114909721,0.907636928289,0.870663214293,0.778366953244,0.842326931372,0.870452386666,0.863636363636,0.909800210305,0.995057691923,0.959847383907,0.894748675284,0.936342757018,0.837990580848,0.850817534354,0.832288210436,0.851672694394,0.881698030254,0.810022823837,0.686206896552,0.937051864392,0.79101612673,0.882106563387,0.856592203096,0.891041716904,0.96029615039,0.991848791602,0.889930195591,0.967845208978,0.86735340729,0.864724409449,0.961621437464,0.899533995416,0.859763485727,0.899238765879,0.899360245666,0.803678630865,0.785557299843,0.831341719078,0.648761337185,0.938461538462,0.848902821317,0.945454545455,0.846467817896,0.888283464567,0.945668670359,0.858405387716,0.896860282575,0.79191522763,0.743009438899,0.765275679696,0.947965519057,0.889478079572,0.834876207536,0.818660767958,0.935870287348,0.941267784327,0.92311024555,0.926279336118,0.867073812887,0.799464694488,0.623821083484,0.805367046746,0.940980897637,0.905147246578,0.978996865204,0.914420062696,0.776327859333,0.804911485639,0.887249855893,0.782514918267,0.781480298453,0.855639188398,0.726621654208,0.657680250784,0.907061273326,0.92789968652,0.892163009404,0.957023060797,0.881182856552,0.854876442332,0.839277471297,0.891370944327,0.814767252452,0.898017499742,0.879224749816,0.774294670846,0.954547008547,0.872906660257,0.952802667546,0.905694881288,0.898031525125,0.880197634877,0.8800533736,0.982717307287,0.985880129722,0.821507064364,0.739403453689,0.960164466076,0.710377358491,0.949450549451,0.829019677537,0.8934169279,0.935133405079,0.92563003499,0.937617554859,0.903208860105,0.953290059694,0.932580721042,0.907334646486,0.830040461778,0.721981945805,0.698534538861,0.949997539406,0.890423861852,0.938973587988,0.716169544741,0.997201323895,0.991562204009,0.949602169982,0.994332990267,0.995432456813,0.992432188065,0.968955250022,0.976709759618,0.658435653017,0.940566037736,0.872913385827,0.96144200627,0.976489028213,0.790969363072,0.591375254783,0.700594538735,0.812518515967,0.765495251535,0.993411657005,0.996375822374,0.850555632067,0.922983896446,0.969727191583,0.920795490186,0.976736705042,0.839890455456,0.905951980059,0.960456143406,0.993469468623,0.885542968686,0.934905660377,0.936558701855,0.958040376688,0.915189873418,0.754861798423,0.858527287319,0.734342156384,0.996224490404,0.816970402285,0.918141464447,0.740673119983,0.853862147705,0.886829486729,0.617868338558,0.79912058385,0.776127910498,0.577899440461,0.885183183094,0.944600473418,0.884175291768,0.847167364655,0.802300408951,0.947660200204,0.886765794852,0.961275067869,0.825517197687,0.883227328051,0.83386599923,0.932679476386,0.954220164072,0.950757799817,0.954364313894,0.929841230068,0.861394024695,0.939184952978,0.626746898422,0.788229258426
PRC,0.231490598932,0.0827923386267,0.0576105693459,0.218696803703,0.0281001161305,0.385976341376,0.0487930731997,0.0311578372978,0.232398180032,0.114448956192,0.0872317585091,0.138385960445,0.0171022356065,0.0378969860549,0.0778772264105,0.242157152549,0.989053982062,0.587574002231,0.034697900562,0.0412026659836,0.669600012463,0.998100788208,0.997651378974,0.981056963617,0.0709133524961,0.0491795251394,0.0284187975237,0.652504351801,0.348104575163,0.342105657535,0.0641645018738,0.542098186812,0.408744437038,0.289558491142,0.0200471207236,0.0847809346383,0.0758675995202,0.0374885349184,0.0614028091474,0.0596654435577,0.917557837216,0.265725610789,0.063802303279,0.0410280570966,0.0469203210583,0.0972162853424,0.00925216249285,0.0221624007123,0.263330835406,0.0613208353497,0.306470279886,0.0215396257881,0.394709900675,0.118134639241,0.078407349777,0.084859410269,0.205171080182,0.0431397849462,0.0954196615544,0.882079135328,0.783518969079,0.333065116843,0.648492320237,0.253762005639,0.550692184961,0.195755344444,0.160971369809,0.154256634082,0.191178130116,0.0140889914656,0.714358974359,0.027767125468,0.0320785145589,0.106081166135,0.239817661958,0.188403385612,0.755762273902,0.15579250751,0.109429824561,0.103732643813,0.2122499679,0.786651683059,0.682965546441,0.12864089967,0.179476349365,0.300770023557,0.139886877449,0.127089147431,0.20693881245,0.037883820201,0.574254454665,0.0146738689582,0.407658450704,0.425166051072,0.300354557232,0.883560031294,0.183529990676,0.0421628575566,0.0406772953647,0.122707718208,0.0732665041139,0.0794058992925,0.219032073355,0.100754671541,0.221732190475,0.0494290226682,0.186138000926,0.0949219170587,0.0626486530327,0.366073690271,0.104225164092,0.164191588971,0.114498143813,0.498133822878,0.310667406927,0.256676003735,0.0291632973934,0.234151493849,0.103477115742,0.0991472748113,0.221947548721,0.244634205033,0.526899421075,0.156401553418,0.00643929668258,0.138192283516,0.0882532067507,0.017343179887,0.100506430796,0.0847294794095,0.0586101644559,0.0534650164574,0.182748479118,0.0128502487368,0.0464863206968,0.112167876267,0.0143124050676,0.766786508799,0.106419208083,0.777899703117,0.115822140988,0.0279883729254,0.0494912034158,0.138471296586,0.948083265002,0.28648727675,0.146840233489,0.403965415818,0.233597883598,0.0348369487948,0.0725555073581,0.166354506042,0.0283466838932,0.19493667184,0.178576627714,0.0528488971346,0.0471867387175,0.281660527931,0.269044325204,0.0598435319856,0.240612237872,0.136191825078,0.0396528544513,0.151017971927,0.280375319407,0.0520645013018,0.0331675122431,0.996630984933,0.98341824223,0.839486087174,0.994059898681,0.989881302283,0.977180294598,0.812924169866,0.930317460839,0.103906468489,0.106856791292,0.12270995852,0.0554771757403,0.426642754663,0.0350005085516,0.0360417008827,0.0261306947088,0.0311849921267,0.569917423949,0.983774970768,0.996426512491,0.34654882315,0.35289053213,0.901034339666,0.0707731090979,0.844824323108,0.0376391095598,0.068140621283,0.840658457621,0.979506572543,0.0975494908662,0.103231127914,0.0502918170719,0.55628700885,0.238808567447,0.123438777642,0.325033727661,0.161844788461,0.997183890474,0.0527769536661,0.220653500085,0.034435367034,0.160818277928,0.145540138689,0.00517603860561,0.025585505243,0.154014793354,0.0132498798929,0.275523848561,0.0670172801712,0.0447593478349,0.0268158015921,0.0241794143162,0.330794711415,0.30908052866,0.768757357691,0.191352475729,0.156853889038,0.0388469064853,0.105525130457,0.142880413704,0.440463976002,0.421105138175,0.693395605085,0.0297241640667,0.120649481412,0.00953756634465,0.164490212988
